image_id,image_dir,x1,y1,x2,y2,class
img000038_85,Pampers,181,207,254,252,0
img000038_85,Pampers,80,165,134,200,0
img000038_85,Pampers,449,287,513,315,0
img000038_85,Pampers,442,157,494,172,0
img000038_85,Pampers,46,166,61,193,0
img000038_85,Pampers,152,298,176,326,0
img000084_85,Pampers,415,123,467,165,0
img000084_85,Pampers,423,234,461,301,0
img000084_85,Pampers,571,236,600,327,0
img000084_85,Pampers,363,372,419,428,0
img000084_85,Pampers,283,354,322,394,0
img000084_85,Pampers,219,340,250,373,0
img000084_85,Pampers,296,239,336,277,0
img000084_85,Pampers,228,239,258,269,0
img000084_85,Pampers,366,138,401,163,0
img000084_85,Pampers,361,36,397,60,0
img000084_85,Pampers,250,71,278,95,0
img000084_85,Pampers,474,1,506,48,0
img000084_85,Pampers,187,239,211,262,0
img000084_85,Pampers,179,323,202,349,0
img000129_85,Pampers,63,38,247,154,0
img000129_85,Pampers,274,319,302,349,0
img000139_85,Pampers,35,139,320,325,0
img000006_85,Pampers,606,699,907,877,0
img000006_85,Pampers,179,776,284,836,0
img000006_85,Pampers,345,207,400,242,0
img000006_85,Pampers,276,69,380,137,0
img000051_85,Pampers,28,12,202,108,0
img000051_85,Pampers,360,41,498,105,0
img000051_85,Pampers,85,186,296,327,0
img000051_85,Pampers,543,152,650,219,0
img000051_85,Pampers,427,310,481,370,0
img000140_85,Pampers,792,124,1099,310,0
img000140_85,Pampers,226,159,492,323,0
img000140_85,Pampers,1499,115,1752,266,0
img000140_85,Pampers,1901,36,1945,126,0
img000140_85,Pampers,516,582,564,635,0
img000140_85,Pampers,1242,518,1306,580,0
img000191_85,Pampers,292,650,791,993,0
img000191_85,Pampers,1088,1096,1323,1231,0
img000191_85,Pampers,74,684,149,858,0
img000191_85,Pampers,108,285,368,310,0
img000087_85,Pampers,14,52,104,110,0
img000144_85,Pampers,121,180,238,242,0
img000144_85,Pampers,401,91,501,152,0
img000144_85,Pampers,107,100,181,135,0
img000144_85,Pampers,270,266,360,309,0
img000063_85,Pampers,282,33,411,110,0
img000063_85,Pampers,573,39,678,103,0
img000063_85,Pampers,787,4,881,33,0
img000063_85,Pampers,791,118,881,172,0
img000063_85,Pampers,123,40,185,81,0
img000063_85,Pampers,110,153,167,186,0
img000063_85,Pampers,480,175,503,200,0
img000214_85,Pampers,163,83,306,179,0
img000214_85,Pampers,135,360,175,408,0
img000214_85,Pampers,32,93,70,164,0
img000214_85,Pampers,404,359,435,380,0
img000092_85,Pampers,103,288,322,417,0
img000036_85,Pampers,225,188,305,234,0
img000036_85,Pampers,52,41,130,83,0
img000036_85,Pampers,211,153,256,164,0
img000036_85,Pampers,39,7,86,15,0
img000070_85,Pampers,157,115,256,179,0
img000122_85,Pampers,431,411,662,548,0
img000122_85,Pampers,324,788,659,987,0
img000122_85,Pampers,304,621,338,722,0
img000133_85,Pampers,757,818,897,920,0
img000133_85,Pampers,230,250,922,747,0
img000133_85,Pampers,29,107,104,503,0
img000133_85,Pampers,97,45,339,85,0
img000133_85,Pampers,1225,48,1472,80,0
img000133_85,Pampers,78,808,97,912,0
img000184_85,Pampers,80,65,211,155,0
img000048_85,Pampers,273,453,1126,962,0
img000048_85,Pampers,1724,1396,1893,1553,0
img000152_85,Pampers,34,75,193,176,0
img000152_85,Pampers,39,454,91,528,0
img000152_85,Pampers,34,21,115,35,0
img000060_37,burgerking,43,78,144,178,0
img000060_37,burgerking,224,79,275,182,0
img000060_37,burgerking,423,71,516,183,0
img000127_37,burgerking,284,124,433,147,0
img000127_37,burgerking,244,119,274,149,0
img000127_37,burgerking,18,82,66,130,0
img000367_37,burgerking,64,90,133,117,0
img000027_37,burgerking,118,54,195,152,0
img000323_37,burgerking,595,66,745,172,0
img000323_37,burgerking,543,39,588,114,0
img000196_37,burgerking,708,498,975,555,0
img000196_37,burgerking,221,501,475,558,0
img000196_37,burgerking,551,498,612,557,0
img000196_37,burgerking,1053,585,1105,634,0
img000470_37,burgerking,25,40,82,133,0
img000470_37,burgerking,110,247,328,286,0
img000470_37,burgerking,339,248,372,294,0
img000470_37,burgerking,58,238,97,288,0
img000285_37,burgerking,1131,93,1298,235,0
img000285_37,burgerking,204,378,293,477,0
img000018_37,burgerking,27,2,107,73,0
img000098_37,burgerking,2854,756,3078,1094,0
img000177_37,burgerking,293,269,436,290,0
img000177_37,burgerking,453,269,472,289,0
img000177_37,burgerking,205,235,231,273,0
img000038_37,burgerking,272,161,312,202,0
img000038_37,burgerking,335,281,432,318,0
img000038_37,burgerking,145,279,253,312,0
img000077_37,burgerking,89,1,187,97,0
img000077_37,burgerking,448,206,510,282,0
img000077_37,burgerking,687,190,771,301,0
img000077_37,burgerking,659,1,1091,183,0
img000208_37,burgerking,20,201,82,257,0
img000425_37,burgerking,499,51,567,138,0
img000425_37,burgerking,182,361,219,440,0
img000429_37,burgerking,418,109,523,126,0
img000429_37,burgerking,536,119,587,170,0
img000429_37,burgerking,374,25,415,73,0
img000381_37,burgerking,72,123,197,156,0
img000381_37,burgerking,303,88,552,138,0
img000381_37,burgerking,225,148,308,165,0
img000381_37,burgerking,15,158,34,192,0
img000028_37,burgerking,278,49,303,86,0
img000028_37,burgerking,17,47,31,80,0
img000017_37,burgerking,392,168,565,217,0
img000017_37,burgerking,352,159,386,205,0
img000010_37,burgerking,1108,290,1267,330,0
img000010_37,burgerking,1079,288,1106,325,0
img000502_37,burgerking,252,244,341,302,0
img000117_37,burgerking,228,177,322,294,0
img000360_37,burgerking,154,148,333,198,0
img000360_37,burgerking,495,139,590,185,0
img000360_37,burgerking,88,55,135,109,0
img000360_37,burgerking,255,253,280,279,0
img000386_37,burgerking,35,80,592,151,0
img000113_37,burgerking,212,77,294,96,0
img000113_37,burgerking,414,81,485,100,0
img000113_37,burgerking,399,78,413,97,0
img000113_37,burgerking,196,79,208,98,0
img000417_37,burgerking,503,278,601,372,0
img000423_37,burgerking,10,87,28,151,0
img000341_37,burgerking,527,359,608,453,0
img000341_37,burgerking,196,102,251,215,0
img000220_37,burgerking,2063,721,2830,952,0
img000220_37,burgerking,1927,844,2053,991,0
img000220_37,burgerking,1109,1042,1261,1280,0
img000220_37,burgerking,1376,952,1525,1147,0
img000220_37,burgerking,707,1552,781,1673,0
img000477_37,burgerking,124,34,257,75,0
img000462_37,burgerking,127,4,322,41,0
img000462_37,burgerking,92,1,121,29,0
img000460_37,burgerking,243,253,319,324,0
img000021_37,burgerking,172,502,420,542,0
img000021_37,burgerking,179,135,416,358,0
img000021_37,burgerking,245,547,347,566,0
img000021_37,burgerking,208,699,230,721,0
img000076_37,burgerking,216,41,564,97,0
img000076_37,burgerking,619,63,653,105,0
img000076_37,burgerking,587,153,621,198,0
img000076_37,burgerking,520,303,542,331,0
img000076_37,burgerking,211,329,246,367,0
img000076_37,burgerking,77,30,129,87,0
img000389_37,burgerking,400,111,503,128,0
img000304_37,burgerking,116,39,332,66,0
img000304_37,burgerking,342,32,383,73,0
img000304_37,burgerking,66,30,106,71,0
img000056_37,burgerking,196,168,230,240,0
img000056_37,burgerking,1,321,24,368,0
img000118_37,burgerking,582,147,610,189,0
img000118_37,burgerking,227,158,267,173,0
img000173_37,burgerking,605,259,657,324,0
img000173_37,burgerking,815,243,877,311,0
img000173_37,burgerking,1010,265,1062,333,0
img000173_37,burgerking,1064,284,1251,365,0
img000173_37,burgerking,117,298,325,367,0
img000173_37,burgerking,18,340,41,384,0
img000173_37,burgerking,423,287,458,345,0
img000030_37,burgerking,393,91,687,205,0
img000030_37,burgerking,314,53,382,158,0
img000489_37,burgerking,81,142,161,159,0
img000489_37,burgerking,426,129,467,173,0
img000141_37,burgerking,353,156,385,219,0
img000141_37,burgerking,283,401,293,413,0
img000141_37,burgerking,635,290,675,303,0
img000291_37,burgerking,196,325,1031,590,0
img000291_37,burgerking,517,155,669,329,0
img000215_37,burgerking,168,97,240,110,0
img000069_37,burgerking,368,96,427,168,0
img000069_37,burgerking,77,192,92,236,0
img000085_37,burgerking,740,119,1315,220,0
img000085_37,burgerking,648,116,716,188,0
img000392_37,burgerking,1242,545,1305,649,0
img000275_37,burgerking,359,135,961,691,0
img000168_37,burgerking,674,57,799,196,0
img000168_37,burgerking,408,342,483,409,0
img000333_37,burgerking,288,275,862,349,0
img000333_37,burgerking,1104,277,1132,339,0
img000333_37,burgerking,260,502,311,555,0
img000048_37,burgerking,162,75,206,90,0
img000048_37,burgerking,33,76,63,91,0
img000020_37,burgerking,341,217,482,265,0
img000020_37,burgerking,317,243,338,272,0
img000013_37,burgerking,198,43,240,105,0
img000013_37,burgerking,398,66,418,97,0
img000013_37,burgerking,89,179,226,323,0
img000013_37,burgerking,418,73,508,111,0
img000102_37,burgerking,1773,698,2608,875,0
img000102_37,burgerking,1578,752,1714,901,0
img000102_37,burgerking,562,560,749,813,0
img000102_37,burgerking,3357,342,3501,475,0
img000102_37,burgerking,3206,372,3298,424,0
img000024_37,burgerking,251,95,289,118,0
img000024_37,burgerking,420,138,515,159,0
img000035_37,burgerking,372,84,425,154,0
img000035_37,burgerking,484,84,525,154,0
img000116_37,burgerking,296,129,833,193,0
img000116_37,burgerking,1264,101,1300,278,0
img000116_37,burgerking,306,717,353,766,0
img000116_37,burgerking,96,716,147,766,0
img000116_37,burgerking,780,718,832,773,0
img000116_37,burgerking,990,720,1043,772,0
img000044_37,burgerking,269,131,306,177,0
img000044_37,burgerking,438,156,611,360,0
img000044_37,burgerking,208,136,228,179,0
img000503_37,burgerking,1376,2515,1873,3015,0
img000395_37,burgerking,264,15,810,195,0
img000395_37,burgerking,91,1,225,101,0
img000494_37,burgerking,796,83,830,117,0
img000494_37,burgerking,112,91,140,123,0
img000031_37,burgerking,216,93,315,121,0
img000031_37,burgerking,165,186,186,214,0
img000031_37,burgerking,198,177,223,211,0
img000455_37,burgerking,79,64,160,99,0
img000455_37,burgerking,213,4,397,71,0
img000455_37,burgerking,177,52,201,83,0
img000385_37,burgerking,279,146,660,736,0
img000123_37,burgerking,1674,476,2047,622,0
img000123_37,burgerking,1610,468,1660,535,0
img000123_37,burgerking,109,528,143,601,0
img000185_37,burgerking,65,69,178,181,0
img000357_37,burgerking,16,149,91,221,0
img000357_37,burgerking,27,249,59,280,0
img000357_37,burgerking,51,16,115,113,0
img000357_37,burgerking,213,84,253,125,0
img000357_37,burgerking,67,250,272,275,0
img000122_37,burgerking,159,57,198,96,0
img000040_37,burgerking,278,132,422,160,0
img000040_37,burgerking,245,123,271,152,0
img000371_37,burgerking,247,117,879,235,0
img000371_37,burgerking,992,387,1019,412,0
img000103_37,burgerking,450,181,568,247,0
img000103_37,burgerking,1,147,127,211,0
img000103_37,burgerking,426,165,448,215,0
img000104_37,burgerking,106,54,142,112,0
img000104_37,burgerking,233,52,269,112,0
img000378_37,burgerking,6,1,86,52,0
img000388_37,burgerking,154,486,201,586,0
img000329_37,burgerking,335,19,434,119,0
img000139_37,burgerking,1068,469,1428,552,0
img000139_37,burgerking,1004,501,1062,562,0
img000139_37,burgerking,535,560,632,672,0
img000139_37,burgerking,350,760,408,825,0
img000332_37,burgerking,1037,48,1135,150,0
img000332_37,burgerking,729,54,777,117,0
img000332_37,burgerking,570,251,601,288,0
img000332_37,burgerking,444,252,460,289,0
img000332_37,burgerking,146,238,196,276,0
img000288_37,burgerking,1205,311,1577,694,0
img000334_37,burgerking,227,138,360,263,0
img000401_37,burgerking,638,116,980,212,0
img000401_37,burgerking,231,111,319,219,0
img000401_37,burgerking,394,49,426,130,0
img000351_37,burgerking,144,63,413,96,0
img000351_37,burgerking,384,353,408,380,0
img000351_37,burgerking,487,354,513,381,0
img000351_37,burgerking,149,351,175,378,0
img000351_37,burgerking,46,352,73,378,0
img000130_37,burgerking,25,37,201,198,0
img000130_37,burgerking,424,255,462,346,0
img000130_37,burgerking,740,289,773,331,0
img000130_37,burgerking,780,298,951,341,0
img000130_37,burgerking,1074,271,1165,350,0
img000179_37,burgerking,137,8,300,28,0
img000179_37,burgerking,80,3,109,32,0
img000179_37,burgerking,46,102,57,127,0
img000156_37,burgerking,358,146,465,199,0
img000089_37,burgerking,408,442,674,865,0
img000120_37,burgerking,593,298,705,315,0
img000120_37,burgerking,205,300,247,317,0
img000120_37,burgerking,541,297,561,318,0
img000120_37,burgerking,738,296,757,315,0
img000120_37,burgerking,780,391,810,452,0
img000120_37,burgerking,231,189,258,270,0
img000120_37,burgerking,70,305,108,319,0
img000120_37,burgerking,278,138,358,223,0
img000120_37,burgerking,609,347,649,367,0
img000095_37,burgerking,639,334,825,524,0
img000095_37,burgerking,364,234,573,437,0
img000095_37,burgerking,613,701,663,825,0
img000095_37,burgerking,748,677,803,705,0
img000095_37,burgerking,1022,673,1075,706,0
img000095_37,burgerking,1200,681,1255,710,0
img000095_37,burgerking,1498,689,1555,720,0
img000095_37,burgerking,1683,677,1751,708,0
img000095_37,burgerking,1455,681,1499,710,0
img000095_37,burgerking,1322,688,1364,714,0
img000431_37,burgerking,1,1,135,49,0
img000431_37,burgerking,141,109,167,134,0
img000431_37,burgerking,117,113,134,133,0
img000431_37,burgerking,11,158,37,192,0
img000071_37,burgerking,63,15,116,72,0
img000071_37,burgerking,193,22,215,80,0
img000084_37,burgerking,570,237,607,289,0
img000084_37,burgerking,168,287,280,336,0
img000084_37,burgerking,8,258,26,317,0
img000084_37,burgerking,148,306,163,341,0
img000084_37,burgerking,154,451,167,478,0
img000146_37,burgerking,378,199,435,255,0
img000146_37,burgerking,580,228,735,280,0
img000146_37,burgerking,50,227,229,282,0
img000146_37,burgerking,736,334,767,344,0
img000065_37,burgerking,164,45,1190,305,0
img000065_37,burgerking,25,230,122,325,0
img000014_37,burgerking,373,135,430,217,0
img000014_37,burgerking,82,270,167,316,0
img000014_37,burgerking,526,265,614,310,0
img000014_37,burgerking,40,252,58,300,0
img000001_37,burgerking,183,251,216,314,0
img000001_37,burgerking,670,253,695,315,0
img000387_37,burgerking,62,71,322,149,0
img000387_37,burgerking,467,37,582,147,0
img000344_37,burgerking,406,88,496,175,0
img000025_37,burgerking,111,124,188,148,0
img000025_37,burgerking,294,163,325,225,0
img000025_37,burgerking,97,132,109,151,0
img000025_37,burgerking,396,120,408,148,0
img000016_37,burgerking,120,22,194,136,0
img000016_37,burgerking,213,131,233,157,0
img000016_37,burgerking,248,134,260,153,0
img000287_37,burgerking,246,72,314,96,0
img000287_37,burgerking,165,115,189,141,0
img000310_37,burgerking,28,24,164,159,0
img000278_37,burgerking,473,192,500,241,0
img000115_37,burgerking,120,69,210,155,0
img000307_37,burgerking,844,187,1020,405,0
img000307_37,burgerking,726,32,778,115,0
img000307_37,burgerking,548,83,592,163,0
img000307_37,burgerking,56,99,396,446,0
img000307_37,burgerking,505,563,1091,693,0
img000307_37,burgerking,618,753,650,813,0
img000067_37,burgerking,170,56,733,600,0
img000067_37,burgerking,1850,745,1965,913,0
img000231_37,burgerking,91,36,183,62,0
img000198_37,burgerking,171,231,201,257,0
img000198_37,burgerking,137,62,165,91,0
img000198_37,burgerking,45,64,73,95,0
img000198_37,burgerking,393,138,418,163,0
img000295_37,burgerking,1137,300,1229,399,0
img000295_37,burgerking,1263,311,1767,393,0
img000295_37,burgerking,374,172,532,326,0
img000295_37,burgerking,413,420,456,468,0
img000295_37,burgerking,747,310,774,411,0
img000300_37,burgerking,102,21,421,63,0
img000300_37,burgerking,357,120,406,167,0
img000300_37,burgerking,254,243,284,271,0
img000029_37,burgerking,88,102,546,154,0
img000029_37,burgerking,290,44,346,100,0
img000366_37,burgerking,67,25,757,153,0
img000195_37,burgerking,350,141,443,182,0
img000195_37,burgerking,481,130,579,171,0
img000313_37,burgerking,107,29,365,203,0
img000313_37,burgerking,546,69,568,114,0
img000182_37,burgerking,113,52,317,87,0
img000182_37,burgerking,65,45,105,84,0
img000150_37,burgerking,95,13,267,186,0
img000150_37,burgerking,185,205,210,228,0
img000150_37,burgerking,472,212,550,250,0
img000150_37,burgerking,307,319,325,347,0
img000150_37,burgerking,278,320,293,346,0
img000165_37,burgerking,222,103,439,168,0
img000165_37,burgerking,456,91,500,141,0
img000165_37,burgerking,132,120,162,171,0
img000165_37,burgerking,24,162,104,193,0
img000336_37,burgerking,154,26,668,92,0
img000336_37,burgerking,27,11,115,100,0
img000163_37,burgerking,34,10,101,73,0
img000163_37,burgerking,128,35,327,110,0
img000490_37,burgerking,3450,345,3722,703,0
img000046_37,burgerking,335,169,383,231,0
img000046_37,burgerking,82,24,231,217,0
img000314_37,burgerking,199,118,404,150,0
img000311_37,burgerking,298,79,434,221,0
img000311_37,burgerking,848,6,1055,204,0
img000062_37,burgerking,210,1,257,61,0
img000062_37,burgerking,270,160,289,181,0
img000062_37,burgerking,264,188,280,195,0
img000000_37,burgerking,185,76,227,125,0
img000000_37,burgerking,254,77,275,126,0
img000023_37,burgerking,184,44,248,127,0
img000023_37,burgerking,88,46,121,126,0
img000365_37,burgerking,340,33,526,124,0
img000365_37,burgerking,314,91,336,132,0
img000365_37,burgerking,194,72,232,114,0
img000365_37,burgerking,104,134,129,200,0
img000413_37,burgerking,170,97,364,166,0
img000043_37,burgerking,428,218,484,288,0
img000043_37,burgerking,273,209,342,320,0
img000043_37,burgerking,811,317,854,393,0
img000088_37,burgerking,1,17,171,260,0
img000088_37,burgerking,384,382,549,421,0
img000088_37,burgerking,1409,576,1440,742,0
img000186_37,burgerking,504,276,781,560,0
img000186_37,burgerking,888,226,2620,508,0
img000186_37,burgerking,1479,1294,1570,1349,0
img000186_37,burgerking,1663,1667,1888,1896,0
img000186_37,burgerking,2163,1092,2234,1119,0
img000172_37,burgerking,619,96,1088,396,0
img000447_37,burgerking,214,258,403,315,0
img000447_37,burgerking,663,316,741,347,0
img000447_37,burgerking,643,311,661,343,0
img000447_37,burgerking,783,345,813,375,0
img000447_37,burgerking,685,360,731,411,0
img000447_37,burgerking,42,269,87,329,0
img000447_37,burgerking,169,245,206,300,0
img000143_37,burgerking,123,238,261,279,0
img000143_37,burgerking,291,265,389,297,0
img000143_37,burgerking,94,235,114,257,0
img000143_37,burgerking,273,264,289,282,0
img000137_37,burgerking,350,98,388,144,0
img000137_37,burgerking,748,177,782,241,0
img000137_37,burgerking,665,170,710,225,0
img000137_37,burgerking,395,112,570,174,0
img000475_37,burgerking,65,61,145,149,0
img000498_37,burgerking,419,105,506,198,0
